,id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom,Count of Amenities,price,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,license
4884,52855263,Sir Deluxe City View | Sir Adam Hotel,380678517,Sircle,Oud-Noord,52.383793,4.902429,Private room,2,1,26,218,30,60,90,363,1,1125,2,5,Exempt
4885,52855388,Sir Corner | Sir Adam Hotel,380678517,Sircle,Oud-Noord,52.383793,4.902429,Private room,2,1,26,240,29,59,89,357,1,1125,0,0,Exempt
4886,52855452,Sir Corner City View | Sir Adam Hotel,380678517,Sircle,Oud-Noord,52.383793,4.902429,Private room,2,1,26,272,29,59,89,362,1,1125,0,0,Exempt
4887,52855508,Sir Residence | Sir Adam Hotel,380678517,Sircle,Oud-Noord,52.383793,4.902429,Private room,4,1,26,371,18,48,78,348,1,1125,1,5,Exempt
4888,52873136,Classic Room | Park Centraal Amsterdam,381060322,Sircle,Zuid,52.361374,4.883171,Private room,2,1,36,221,17,47,77,350,1,365,5,4.2,Exempt
4889,52873231,"Private 1 person Room, Euphemia Hotel",367808546,Galanti,Centrum-Oost,52.36172,4.89096,Private room,1,1,18,80,0,0,0,0,1,60,38,4.55,Exempt
4890,52873591,Deluxe Room | Park Centraal Amsterdam,381060322,Sircle,Zuid,52.361374,4.883171,Private room,2,1,36,242,29,59,89,359,1,1125,10,4.3,Exempt
4891,52873660,Junior Suite | Park Centraal Amsterdam,381060322,Sircle,Zuid,52.361374,4.883171,Private room,3,1,36,304,15,45,75,349,1,1125,4,5,Exempt
4892,52873992,Family Suite | Park Centraal Amsterdam,381060322,Sircle,Zuid,52.361374,4.883171,Private room,3,1,36,367,14,40,70,341,1,1125,0,0,Exempt
4893,52874271,Duplex Suite | Park Centraal Amsterdam,381060322,Sircle,Zuid,52.361374,4.883171,Private room,2,1,36,321,21,51,81,355,1,1125,0,0,Exempt
4894,52874661,Deluxe Twin Room | Park Centraal Amsterdam,381060322,Sircle,Zuid,52.361374,4.883171,Private room,2,1,36,241,29,59,89,357,1,1125,7,4.71,Exempt
4895,52882043,Large bright apartment with free sunset & parking.,4662897,Amin,Bos en Lommer,52.37782,4.83732,Entire home/apt,3,1.5,65,102,4,5,26,26,14,1125,3,4.67,0363 ED2A 7102 4AB4 9B9E
4896,52890371,Stunning Residence in Vondelpark/Museum District,418848371,Pieter,Zuid,52.35392,4.86949,Private room,2,1,14,171,19,45,51,292,2,1125,17,4.88,0363 66A5 7347 2EFE 5E8B
4897,52894862,"Spacious family home, 15min to center free parking",3613750,Pieter,Noord-West,52.40365,4.91532,Entire home/apt,5,1.5,20,260,0,0,0,0,3,365,8,4.63,0363 A991 B06D 2872 CEBA
4898,52913830,Amsterdamâ€™s coolest house ðŸŒ¿â™¥ï¸,75532507,Lotte,De Baarsjes - Oud-West,52.36927,4.86354,Entire home/apt,2,1.5,36,300,23,23,23,23,1,3,7,5,036356694FAABE2FFD99
4899,52927383,Lovely & comfortable apartment with canal view,113712391,Trini,De Baarsjes - Oud-West,52.36662,4.87476,Entire home/apt,2,1.5,26,168,4,4,9,56,4,1125,12,4.92,0363 EF0F F18B 909F 753D
4900,52937637,New 1-bedroom apt with roof terrace!,11794055,Pauline,De Pijp - Rivierenbuurt,52.35245,4.89183,Entire home/apt,2,1,43,180,0,0,0,0,3,6,1,5,0363 B149 DA11 E80A 1F1E
4901,52942756,Beautiful Amsterdam appartment by the water,39276161,Djinny,Osdorp,52.35224,4.81124,Entire home/apt,4,1,51,400,25,55,85,265,3,14,6,5,0363 0195 E776 2FA7 C633
4902,52944237,Beautiful studio in the heart of trendy De Pijp,4690221,Freddy,De Pijp - Rivierenbuurt,52.35101,4.89613,Entire home/apt,2,1,31,105,0,0,0,0,5,365,0,0,0363 DF08 24B5 D16A 0370
4903,52947886,Spacious room in former bathhouse. Free parking,3997123,Minne,Noord-West,52.41131,4.88744,Private room,2,1.5,47,88,4,4,4,4,2,25,4,5,0363 2D7D 9125 B26A 4E80
4904,52976381,Gezinshuis met tuin in hartje Amsterdam,25541259,Marjolijn,De Baarsjes - Oud-West,52.36037,4.85411,Entire home/apt,4,1.5,50,225,0,0,0,25,5,20,1,5,0363 74C0 22AE 3F20 1C6F
4905,52979602,2-Bed Loft at Catalonia Vondel Amsterdam 4*,428344496,Catalonia Vondel Amsterdam,De Baarsjes - Oud-West,52.362637,4.878065,Entire home/apt,4,1,11,434,5,22,42,239,1,1125,10,4.9,Exempt
4906,52987498,Short term cosy apartment for 1 person,79983708,Jorn,Watergraafsmeer,52.33807,4.94273,Entire home/apt,1,1,17,60,1,1,1,1,10,1125,5,4.8,0363 94D8 CE32 B620 DD8F
4907,52997340,Lovely apartment with roofterrace  near center!,420223518,Eline,Westerpark,52.37632,4.86708,Entire home/apt,2,1,31,138,0,0,0,0,2,2,10,4.9,0363 DC4C 44D2 222D 9AFE
4908,52997946,Great private suite in Jordaan near CS (room 2),51482470,Marcel,Centrum-West,52.38329,4.88892,Private room,2,1,13,154,20,50,80,309,2,1125,12,4.67,036386F618EDA2C6B419
4909,52998800,Economy Double Room at Catalonia Vondel Amsterdam,428344496,Catalonia Vondel Amsterdam,De Baarsjes - Oud-West,52.362637,4.878065,Private room,2,1,10,164,21,50,76,344,1,1125,52,4.48,Exempt
4910,52998803,2-Bed Apartment at Catalonia Vondel Amsterdam 4*,428344496,Catalonia Vondel Amsterdam,De Baarsjes - Oud-West,52.362637,4.878065,Private room,4,1,11,459,14,44,66,301,1,1125,9,4.78,Exempt
4911,52999322,Romantic suite in Jordaan near CS (room 1),51482470,Marcel,Centrum-West,52.38333,4.89008,Private room,2,1,12,154,18,48,78,284,2,1125,10,4.6,036386F618EDA2C6B419
4912,53000707,Super cosy and cute apartment in the Pijp,38219553,James,De Pijp - Rivierenbuurt,52.357445,4.888616,Entire home/apt,3,1.5,47,300,0,0,0,0,1,30,9,5,0363 60B6 2DC0 4BA0 25DA
4913,53007617,Sleeping under the Amsterdam Stars- Free Parking!,75415761,Iris,Noord-Oost,52.38525,4.95448,Private room,4,1,64,226,29,59,89,250,2,32,1,5,0363 6C05 84EB 97A6 B302
4914,53009386,3 bedroom home in Amsterdam- free parking,45122767,Naveen,De Aker - Nieuw Sloten,52.34475,4.79269,Entire home/apt,7,1.5,49,300,3,3,4,31,10,1125,3,5,0363 0F98 E736 2448 5968
4915,53019422,Cozy apartment close to the city center!,371911960,Sjoerd,Westerpark,52.37272,4.87076,Entire home/apt,2,1,30,183,6,13,13,13,2,10,5,5,0363 757A F7C9 3043 5113
4916,53020790,Prachtig appartement in Amsterdam West,2524806,Herman,Bos en Lommer,52.37503,4.8604,Entire home/apt,4,1.5,36,200,5,30,30,30,7,30,6,5,0363 87E2 39DF CC08 47F8
4917,53035236,Mini appartement vlakbij het Vondelpark,219632588,Anniek,Zuid,52.34767,4.84606,Private room,2,1,53,150,0,0,0,19,1,365,19,4.89,0363 04E1 3D6E 9CAA 7416
4918,53039659,New - Adorable 4 Bedroom Apartment,303405414,Jmo,Centrum-West,52.37416,4.89923,Entire home/apt,7,1.5,41,510,2,2,2,2,1,365,7,5,Exempt
4919,53041583,Charming 1 bedroom Apartment in Amsterdam Oud West,60380681,Juliana,De Baarsjes - Oud-West,52.36328,4.86516,Entire home/apt,2,1,26,250,8,11,11,17,3,6,6,5,0363 4B1A 49E9 EE69 1101
4920,53049528,Rustgevend appartement midden in de Jordaan,154774784,Nina,Centrum-West,52.37562,4.88085,Entire home/apt,2,1.5,9,178,0,0,0,4,6,30,3,5,0363 EFA7 3D77 1B96 1469
4921,53058521,Cannabis Friendly - The Blake first floor,429206111,Marcel,Centrum-West,52.36525,4.87946,Entire home/apt,4,1,11,343,23,26,26,33,2,1125,28,4.71,Exempt
4922,53061883,Luxury villa 5 mts walk from RAI,285670361,Jeroen,Zuid,52.3458,4.88358,Entire home/apt,5,3.5,56,2350,17,47,77,352,4,10,0,0,0363 5A16 E960 DBD7 FEF1
4923,53072580,Contemporary Large room Downtown,24979780,Emily,Centrum-West,52.36909485,4.888916969,Private room,2,1,25,150,8,36,66,341,1,175,34,4.94,0363 B7D5 9A15 EDAE 0E49
4924,53074756,Luxurious apartment - Amsterdam City Centre - 2BR,41126357,Heleen,Westerpark,52.38934,4.88073,Entire home/apt,4,1,60,400,5,15,26,151,3,1125,11,5,0363 8CDA F3AA 77CC 73C0
4925,53077415,Lovely 1-bedroom apartment with free parking,91843272,Manouk,Gaasperdam - Driemond,52.29326,4.97031,Entire home/apt,2,1,41,100,3,33,63,63,10,1125,6,4.83,0363 A06F 09BC 32F8 34BE
4926,53090192,Amsterdam Sleeping under Stars. Free Parking!,75415761,Iris,Noord-Oost,52.38541,4.95508,Private room,4,1.5,66,226,30,60,90,251,2,32,20,4.8,0363 6C05 84EB 97A6 B302
4927,53100461,Luxury Apartment near Vondelpark 1 master bedroom,61134631,Lorenza,Zuid,52.36065,4.88229,Entire home/apt,2,1,10,335,27,57,87,362,2,10,0,0,0363 4E28 6510 9CEE 46E4
4928,53101888,Beautiful cozy apartment in Amsterdam South,117315839,Sophie,Zuid,52.3513,4.84605,Entire home/apt,2,1,32,120,7,7,7,102,3,36,8,4.75,0363 83D3 1137 8904 D356
4929,53103585,Prachtig en ruim begane grond appartement met tuin,6658855,Odette,De Pijp - Rivierenbuurt,52.34202,4.90983,Entire home/apt,4,1.5,57,450,2,32,62,337,2,14,10,4.9,0363 2377 B54F 0AED 6AA9
4930,53107926,Mooi apartment hartje Amsterdam met jacuzzi,67719123,Michael,Centrum-West,52.37927,4.89243,Entire home/apt,2,1,45,200,0,0,0,0,1,365,0,0,0363 65AE B36F B08C 3ED0
4931,53110938,Cosy apartment in the heart of De Pijp,98860093,Bradyn,De Pijp - Rivierenbuurt,52.35163,4.89869,Entire home/apt,2,1,43,180,0,0,0,8,2,1125,5,5,0363 4064 7512 A2E5 C3EF
4932,53120910,New - Charming 3 Bedroom Apartment with Patio,303405414,Jmo,Centrum-West,52.37404,4.90047,Entire home/apt,6,1.5,47,505,5,5,5,5,1,365,11,5,Exempt
4933,53121415,New - Cosy 2 Bedroom Apartment with a Balcony,303405414,Jmo,Centrum-West,52.37387,4.90082,Entire home/apt,6,1.5,50,367,6,6,6,6,1,365,12,5,Exempt
4934,53122590,Cannel City-Center Apartment + remote work hotspot,99450703,Floris,Centrum-West,52.37293,4.88354,Entire home/apt,4,1.5,61,400,0,0,0,201,7,1125,8,4.63,0363 A4E4 6508 EFF2 6811
4935,53122889,"Cosy, beautiful apartment in the popular Old West!",72558816,Puck,De Baarsjes - Oud-West,52.3684,4.86567,Entire home/apt,2,1,39,166,0,0,0,89,2,365,6,4.83,0363 C7DC 4F1E FAD6 215B
4936,53127475,Mooi appartement vlakbij het centrum van Amsterdam,6606794,Bart,Westerpark,52.38888,4.88021,Entire home/apt,2,1,50,179,0,0,0,0,3,14,12,4.92,0363 7D55 6CDC 799D 50A1
4937,53137906,Priveruimte met eigen ingang - vlakbij IJmeer,201365079,Roy,IJburg - Zeeburgereiland,52.36231,4.98723,Private room,2,1.5,26,88,6,28,50,50,3,5,15,5,0363 C1DD 46D9 F727 2E0D
4938,53139571,New - Dolce 2 Bedroom Apartment with a balcony,303405414,Jmo,Centrum-West,52.37397,4.89924,Entire home/apt,5,1.5,50,356,7,7,7,7,1,365,9,4.89,Exempt
4939,53139800,New - Elegant 4 Bedroom Apartment with a Balcony,303405414,Jmo,Centrum-West,52.3738,4.89879,Entire home/apt,6,1.5,44,526,10,10,10,10,1,365,12,4.58,Exempt
4940,53140075,New - Fancy 2 Bedroom Apartment with a Balcony,303405414,Jmo,Centrum-West,52.37416,4.89946,Entire home/apt,5,1.5,51,381,5,5,5,5,1,365,9,4.89,Exempt
4941,53144841,Renovated 1-Bedroom Apartment in Central Amsterdam,314203328,Jurjen,De Baarsjes - Oud-West,52.36757,4.87583,Entire home/apt,2,1.5,45,243,14,43,73,338,1,5,8,5,0363 2326 97DE 45D5 B37B
4942,53149234,Luxury studio centrally located,83006858,Melanie,Watergraafsmeer,52.339279,4.92038,Entire home/apt,2,1.5,57,110,9,11,11,11,3,30,8,4.63,0363 B4F6 3C8D 6AB4 D964
4943,53149369,Stijlvol appartement midden in Amsterdam,10843415,Florieke,Watergraafsmeer,52.35643,4.93808,Entire home/apt,2,1.5,40,250,7,7,11,286,1,365,0,0,036364FDF9195E4F7A48
4944,53150057,Cozy apartment in Amsterdam,63733422,Frie,Oostelijk Havengebied - Indische Buurt,52.3648,4.93707,Entire home/apt,2,1,30,180,3,27,27,30,3,30,1,5,0363 E307 BFFA E6A5 8D15
4945,53150158,â˜… MEMORABLE â˜… UNIQUE â˜… EXPERIENCE â˜… 2BR â˜… 2BATH â˜…,430265620,Jan,Oostelijk Havengebied - Indische Buurt,52.37201,4.94655,Private room,4,2,44,286,26,36,66,81,3,1001,31,4.97,0363473F64AC532CE8F5
4946,53158377,Beautiful ground level apartment with cosy garden,5782941,Carien,Westerpark,52.37432,4.87447,Entire home/apt,4,1,45,250,0,0,0,1,2,30,10,5,0363 326B 89DF DF5E 01E0
4947,53177640,Luxurious apartment! Best location of Amsterdam.,430487107,Yamina,Zuid,52.359386,4.877406,Entire home/apt,2,1,44,225,30,60,90,365,60,365,3,4.33,0363 650F 7FAE CA0A E224
4948,53180397,Amsterdam4holiday guestroom city center Amsterdam,124045322,Ernesto,Centrum-West,52.36636,4.89248,Private room,2,1,34,170,15,38,57,101,3,28,15,4.93,0363 C4FD 7369 5B90 6206
4949,53183649,Sunny and cozy place in Amsterdam west,4915746,Pasca,Bos en Lommer,52.38264,4.85834,Entire home/apt,4,1,13,110,0,0,0,0,1,16,5,4.8,0363 17D4 F2BD F6EA 1F9E
4950,53196713,2 Stylish 1 bedroom Jordaan Apartment,5796250,Remco,Centrum-West,52.38473,4.88525,Entire home/apt,2,1.5,35,125,0,0,0,0,7,1125,0,0,Exempt
4951,53202928,Modern styleÂ bright penthouse for families,76628011,Lika,IJburg - Zeeburgereiland,52.35233,5.00391,Entire home/apt,3,1,21,160,0,0,0,0,3,14,1,5,0363 7499 9BE5 F70A 446D
4952,53203251,Family home with big garden in great spot,5207679,Miguel,Oud-Oost,52.35611,4.9184,Entire home/apt,4,1.5,66,290,5,9,9,9,4,30,5,5,0363 1605 C1AB 8A54 4C77
4953,53212977,The Luxurious Apartment with Private Jacuzzi,13912676,Jeff,Bijlmer-Oost,52.32386,4.97783,Entire home/apt,3,1.5,14,220,0,0,0,0,20,365,0,0,0363 16C9 97AB 1A08 C61E
4954,53213246,Cozy and bright apartment in Amsterdam,47481526,Mayra-Lisa,Zuid,52.34916,4.87662,Entire home/apt,2,1,41,130,0,0,0,0,2,3,9,4.89,0363 2858 1EF2 B397 8296
4955,53214172,"Bright apartment next to Amstel, 3 outdoor spaces",131223943,Alex,De Pijp - Rivierenbuurt,52.35568,4.90441,Entire home/apt,2,1,18,112,0,0,0,0,4,365,2,5,0363 C70C A922 9049 79F7
4956,53226632,Stylish apartment with balcony in lovely area,430925874,Isabel,De Baarsjes - Oud-West,52.36824,4.85683,Entire home/apt,2,1.5,34,159,0,14,17,17,2,6,9,5,0363 A617 2D7A 2636 9953
4957,53247167,Unique room in former bathhouse. Free parking,3997123,Minne,Noord-West,52.41216,4.88759,Private room,2,1.5,43,89,4,4,4,4,2,25,12,4.92,0363 2D7D 9125 B26A 4E80
4958,53247697,Bed in 6-bed Dorm,251479377,Generator,Oud-Oost,52.36175,4.91827,Shared room,1,1,15,30,30,60,90,296,1,1125,548,4.38,ABCD 1234 AB12 89EF A0F9
4959,53248489,Apartment in former Bathhouse. Free Parking,3997123,Minne,Noord-West,52.41127,4.88704,Private room,4,3,57,174,11,16,46,130,1,1125,29,4.86,0363 2D7D 9125 B26A 4E80
4960,53248887,your tropical hideaway in historic city-centre,431093296,Godwin,Centrum-West,52.38082,4.89447,Private room,2,1,30,128,0,0,0,0,3,365,1,5,0363BC1E8888A4F5ED1A
4961,53267102,Anno 1604 Tiny Attic Room with Canal View,431232791,Rosanne,Centrum-West,52.3776,4.89005,Private room,2,1,34,117,22,52,82,357,1,1125,44,4.52,0363 1D80 09A0 53A7 3BD6
4962,53269745,Cosy Amsterdam Appartment,76975277,Hubertus,De Baarsjes - Oud-West,52.363968,4.875154,Private room,5,1,49,317,13,43,73,149,2,365,50,4.8,0363 A2C6 E43B 25A9 D101
4963,53274069,Cosy and green family apartment in east Amsterdam,35526191,Jony,Oud-Oost,52.35411,4.91972,Entire home/apt,4,1,29,210,0,0,0,0,2,14,5,5,0363 3BD9 21EB EF4E E956
4964,53285688,Spectacular apartment in Amsterdam - Big &central!,16500222,Julia,De Baarsjes - Oud-West,52.3707,4.86022,Entire home/apt,2,1.5,66,393,3,3,3,98,3,1125,11,5,0363 9980 0529 356E D3C0
4965,53286589,"1 bedroom apartment right by Vondelpark, Amsterdam",46353407,RÃ³man,De Baarsjes - Oud-West,52.36109,4.86473,Entire home/apt,2,1,13,130,7,7,7,7,3,365,0,0,0363 BD2A 9A47 E0A8 213E
4966,53302874,Comfortable private room 4 min far from Vondelpark,45267217,Ornela,Zuid,52.35238,4.85209,Private room,2,1,55,150,29,59,89,364,1,365,0,0,0363 AD69 9629 FE9D 5B29
4967,53307126,Design Serviced Loft-Apartment 2 Queensize Beds,58733231,Joris,Centrum-West,52.37082,4.87775,Entire home/apt,4,1.5,38,247,8,34,34,45,3,365,2,3,0363 F67B 68DF 1631 82CD
4968,53308589,FUNKY 2BR APT â˜… TERRACE â˜… BEAMER â˜… GREAT LOCATION,8282387,Derek,De Baarsjes - Oud-West,52.37125,4.84865,Entire home/apt,4,1.5,46,291,3,14,14,14,3,26,3,5,0363F023E9582CA4823B
4969,53318425,House with garden in amazing Amsterdam-West,431666981,Simone,Bos en Lommer,52.37496,4.84744,Entire home/apt,3,1.5,42,165,1,21,21,25,2,365,7,4.71,0363 8ABD 62D6 A855 31DA
4970,53321185,Stylish and cozy apartment with sunny patio,17207127,Daphna,Bos en Lommer,52.38229,4.84831,Entire home/apt,2,1,42,120,0,12,12,14,4,30,4,5,0363 03E9 54ED 32B5 0450
4971,53338606,The only place in NL where the sun always shines,10420750,Nienke,De Baarsjes - Oud-West,52.36168,4.85014,Entire home/apt,3,1,39,179,0,0,0,65,3,365,9,5,0363 DB33 FDDA 3AAF 64E8
4972,53346731,City Centre Chill,431781681,Desiree,Centrum-West,52.38029,4.89297,Private room,4,1.5,21,185,6,27,27,61,1,365,51,4.94,03637FFE80D942D08CDA
4973,53350993,Really central houseboat with fire place & terrace,431966725,Natalia,Centrum-West,52.38216,4.885,Entire home/apt,2,1,37,299,9,9,9,9,2,5,10,4.9,0363F52F17021542CFF0
4974,53356470,"New house, pets allowed, garden and great location",303312760,Agustina,De Baarsjes - Oud-West,52.363525,4.861189,Entire home/apt,4,1,44,300,11,27,37,37,4,30,3,5,0363 35B7 6964 4455 4DB2
4975,53370814,Lovely appartment near Vondelpark & Rembrandtpark,36410570,Joppe,De Baarsjes - Oud-West,52.35949,4.85472,Entire home/apt,2,1.5,37,275,27,57,87,87,2,30,8,5,0363 05C3 4150 3676 A4CB
4976,53376568,Lovely apartment in vibrant Amsterdam West,25676546,Douwe,De Baarsjes - Oud-West,52.37041,4.84815,Entire home/apt,2,1.5,15,109,0,0,0,65,2,2,7,4.86,0363 F372 6152 17B4 DA3A
4977,53381130,Cozy Appartement  Canal View Old West City Centre,23378315,Chris,De Baarsjes - Oud-West,52.36993,4.86754,Entire home/apt,4,1.5,12,330,23,53,83,340,5,365,0,0,0363 BA8E B4B5 C718 165E
4978,53383112,Waterfront villa & garden facing Amsterdam forest,3678680,Melissa,Buitenveldert - Zuidas,52.32194,4.85751,Entire home/apt,5,2,66,200,0,0,0,0,7,20,0,0,0
4979,53389641,Appartement op rustige en unieke plek in Amsterdam,25484363,Thomas,Oostelijk Havengebied - Indische Buurt,52.36895,4.95293,Entire home/apt,2,1.5,21,175,0,0,0,9,2,14,5,5,0363 6A65 05B1 8EA1 D8D9
4980,53390946,HabitaciÃ³n Premium - Catalonia Vondel Amsterdam 4*,428344496,Catalonia Vondel Amsterdam,De Baarsjes - Oud-West,52.36373,4.87849,Private room,2,1,10,179,23,53,83,351,1,1125,13,4.62,Exempt
4981,53391192,HabitaciÃ³n Executive - Catalonia Vondel Amsterdam,428344496,Catalonia Vondel Amsterdam,De Baarsjes - Oud-West,52.36233,4.87898,Private room,2,1,10,189,23,53,82,345,1,1125,4,3.5,Exempt
4982,53391338,Executive Premium at Catalonia Vondel Amsterdam,428344496,Catalonia Vondel Amsterdam,De Baarsjes - Oud-West,52.36191,4.87902,Private room,2,1,10,199,22,50,76,331,1,1125,1,5,Exempt
4983,53391440,HabitaciÃ³n Triple - Catalonia Vondel Amsterdam 4*,428344496,Catalonia Vondel Amsterdam,De Baarsjes - Oud-West,52.36337,4.87711,Private room,3,1,7,209,9,36,56,281,1,1125,14,4.5,Exempt
4984,53392427,Apartment Amsterdam Vondelpark,116555128,Heleen,De Baarsjes - Oud-West,52.36282,4.86491,Entire home/apt,2,1.5,42,260,19,28,28,28,2,365,0,0,0363 C58D 11E9 D3DF E75F
4985,53392830,Brand new appartment near Westerpark,7596276,Isabelle,Bos en Lommer,52.38293,4.85229,Entire home/apt,2,1,39,101,0,0,0,0,1,14,18,4.94,0363 1320 1D65 8A30 E7CF
4986,53398317,Cosy Apartment by the park in Amsterdam West,431976474,AlizÃ©e,Bos en Lommer,52.37727,4.8546,Entire home/apt,2,1,42,95,0,0,0,12,4,1125,2,4,036305F3096602F32ECD
4987,53401296,HIGHLY LUXURIOUS & FANCY 7-star apartment in City,24070306,Mehrdad,Centrum-Oost,52.36378,4.88348,Entire home/apt,2,1.5,57,800,27,57,87,362,7,365,2,5,0363 F032 7145 3F4D B516
4988,53412900,Modern appartement with balcony and new interior,41639727,Maarten,De Pijp - Rivierenbuurt,52.35085,4.88949,Entire home/apt,2,1.5,62,300,10,40,70,332,1,365,6,5,0363 FD31 7900 C0CF 4FE2
4989,53413942,Family home canal view with big terrace,432481878,Friedus,De Baarsjes - Oud-West,52.36792,4.87525,Entire home/apt,4,2.5,26,550,3,3,12,276,2,365,8,5,0363 4E5D 4D56 591D 3EA3
4990,53424839,Romantic condo in Amsterdam near centre: riverview,29124875,Hein,Oud-Oost,52.35329,4.91083,Entire home/apt,1,1.5,9,70,0,0,0,0,21,21,0,0,0363 09AA C727 68AA 1464
4991,53425085,Comfortable 2-bedroom apartment with balcony,432581332,Tatiana,Bos en Lommer,52.37449,4.84282,Entire home/apt,4,1.5,32,213,12,12,12,12,2,8,7,4.71,0363 470A AFB2 752A EE89
4992,53442157,Cozy Family Apartment near Noorderpark!,6286909,Serin,Oud-Noord,52.39735,4.91458,Entire home/apt,3,1,35,180,0,0,0,0,2,30,2,4.5,0363 940F BF37 A2B4 3C8F
4993,53453495,"Stolpboerderij, landelijk Amsterdam met grote tuin",432830158,Eugenie,Noord-Oost,52.38887,5.00132,Entire home/apt,4,2,22,400,6,6,14,289,3,7,1,5,0363 C2FB 46B2 7B8D 6910
4994,53470378,Centrally located apartment with sep. office room,22836005,Nina,Oud-Oost,52.35219,4.91587,Entire home/apt,2,1.5,36,180,0,10,19,19,3,365,1,5,0363 6A98 FE92 9753 DF32
4995,53474727,Luxury 120sqm apt in city center (2 work desks),59046701,Lily,De Pijp - Rivierenbuurt,52.35652,4.90444,Entire home/apt,2,2,12,390,10,10,10,10,5,60,1,5,0363 9E13 DA8F 371D AC84
4996,53478823,Newly renovated  apartment with sunny&quiet garden,11036028,Justine,De Pijp - Rivierenbuurt,52.3493,4.90826,Entire home/apt,4,1,47,325,2,2,2,173,3,21,7,4.86,0363 0614 5EA7 697E 1BF2
4997,53487895,Stylish apartment with balcony in lovely Amsterdam,433127006,Hakan,Westerpark,52.37523,4.86993,Entire home/apt,4,1,38,299,8,8,8,8,2,30,5,4.8,0363 A8E1 7CD0 E177 5F7D
4998,53489394,Modern apartment near Amsterdam city center,60168271,Sven,De Baarsjes - Oud-West,52.37275,4.8619,Entire home/apt,2,1,34,100,0,0,0,0,1,365,15,4.93,0363F217351921F7B1DC
4999,53495461,Central Apartment next to the Dam,135209570,Niels,Centrum-West,52.37462,4.89113,Entire home/apt,4,1.5,9,400,3,32,62,62,3,27,6,5,0363 B1DF BCBA 02AE 01FB
5000,53496388,Live like a local,30757648,Gijs,Centrum-West,52.37663,4.88951,Entire home/apt,2,1,20,555,5,35,65,215,30,1125,6,5,0363 D694 CBB0 DB68 514B
5001,53508123,Cheerful Watervilla family house,301856231,Sandy,IJburg - Zeeburgereiland,52.35403,4.99178,Entire home/apt,6,1.5,24,580,30,60,90,365,2,365,0,0,0363D5EFD11159E2946A
5002,53508687,Luxuriously-renovated entire house in the Jordaan,13041485,Stephen,Centrum-West,52.37774,4.88155,Entire home/apt,4,1.5,51,420,0,11,11,271,10,90,5,5,0363 16F0 1F0F 7935 80B4
5003,53528358,Beautiful 2 Bedroom Condo with Garden,16567823,Tiffany,Zuid,52.35354,4.8556,Entire home/apt,2,1,61,90,0,3,18,18,14,33,1,5,0363 EC88 663D 87EA 787A
5004,53537155,Standard Double Room at Hotel Beethoven,342436086,Reception,Zuid,52.34915,4.87696,Private room,2,1,27,297,0,0,0,0,1,1125,7,5,Exempt
5005,53544518,Quadruple Room,433219481,Hotel Hegra By Stanley Collection,Centrum-West,52.3725,4.88846,Private room,4,1,10,292,10,32,57,85,1,99,12,4.75,Exempt
5006,53544817,aday - Red Light city center apartment with canal,125343406,Aday,Centrum-West,52.37149,4.89715,Entire home/apt,4,2,29,890,4,34,64,339,1,1125,0,0,0363 8928 BDE3 2031 A4DA
5007,53546021,aday - Red Light city center apartment with canal,125343406,Aday,Centrum-West,52.37366,4.89636,Entire home/apt,4,1,27,894,4,34,64,339,1,1125,7,4.29,0363 BE87 F617 841D 662D
5008,53551602,"Lovely, cosy apartment in the center of Amsterdam!",433653146,Esther,De Baarsjes - Oud-West,52.36814,4.87095,Entire home/apt,2,1.5,38,99,0,0,0,0,2,5,6,4.67,0363 8B5E 0E80 69EA B62C
5009,53559188,"Beautiful, stylish home in the heart of Amsterdam",97768637,Dominic,Centrum-West,52.38592,4.88818,Entire home/apt,4,1.5,48,399,6,9,9,9,2,1125,11,4.91,0363 DAD1 33C8 48A0 30D0
5010,53563435,Amazing sustainable family houseboat,22858025,Lieve,Oud-Noord,52.39612,4.90431,Entire home/apt,4,1.5,66,164,8,28,41,51,3,30,5,5,0363 7A34 988D D46E F852
5011,53568252,"Lovely,  renovated apartment!",110396333,Lara,Westerpark,52.38783,4.88312,Entire home/apt,2,1,13,160,0,2,5,5,3,30,9,5,0363 209A 2C65 C7B0 2E83
5012,53569251,Bright and cozy apartment in Amsterdam,172920739,Kevin,Bos en Lommer,52.3782486,4.853400445,Entire home/apt,4,1,21,200,6,6,18,18,3,365,2,5,0363 4E2B 7976 261A FF95
5013,53578745,Lovely canal view apt | workplace & garden,10802702,Anouk,De Pijp - Rivierenbuurt,52.3481,4.90099,Entire home/apt,2,1.5,54,170,0,0,0,25,2,30,8,5,0363 BCFB 1B14 7CC3 867D
5014,53583106,"House with sunny garden, fully equipped@Westerpark",28757347,Tom & Noor,Bos en Lommer,52.38423,4.8554,Entire home/apt,2,1.5,53,139,0,0,0,0,2,1125,2,5,0363 BDE0 AC0A 3A6F BB5A
5015,53585990,Triple room,433219481,Hotel Hegra By Stanley Collection,Centrum-West,52.37251,4.8869,Private room,3,1,6,248,8,28,46,72,1,99,2,5,Exempt
5016,53586616,Double Room,433219481,Hotel Hegra By Stanley Collection,Centrum-West,52.37044,4.88764,Private room,2,1,8,187,6,20,36,66,1,99,3,3.33,Exempt
